date,pm10,co,no2,pm25,avgT,humid,pressure-monthly,windDir,windSpd
1/11/2019,135,1.458405797,57.93753623,59,29.7,75,1012.32,0,7
1/12/2019,111,1.230144928,48.57492754,53,30.1,74,1012.32,0,8
1/13/2019,120,1.523913043,44.97608696,55,30.6,73,1012.32,0,8
1/14/2019,131,1.236666667,40.99587302,57,30.9,76,1012.32,0,6
1/15/2019,105,1.016521739,37.9957971,46,29.7,77,1012.32,0,5
1/16/2019,89,1.444637681,37.97768116,38,30.1,71,1012.32,0,6
1/17/2019,95,1.466231884,39.00565217,38,30.3,62,1012.32,0,8
1/18/2019,72,1.408115942,34.06304348,32,29.5,69,1012.32,0,8
1/19/2019,97,1.695217391,42.44884058,44,29.2,67,1012.32,0,6
1/20/2019,100,1.731746032,51.17222222,44,30,68,1012.32,0,7
1/21/2019,120,1.867971014,54.38565217,55,30.8,72,1012.32,0,6
1/22/2019,93,1.552318841,38.81695652,39,30.3,66,1012.32,0,7
1/23/2019,89,1.646231884,40.48623188,36,29.2,63,1012.32,0,8
1/24/2019,76,1.710144928,43.20362319,36,28.9,57,1012.32,0,7
1/25/2019,107,1.995362319,51.6073913,50,28.9,53,1012.32,0,6
1/26/2019,96,1.582608696,41.72942029,46,29,49,1012.32,0,7
1/27/2019,78,1.275942029,33.48681159,42,28,54,1012.32,0,6
1/28/2019,95,1.644057971,47.3757971,49,28.4,57,1012.32,0,7
1/29/2019,114,1.899130435,57.5384058,56,28.4,53,1012.32,0,6
1/30/2019,132,1.795072464,60.35057971,70,29,62,1012.32,0,6
1/31/2019,106,1.465362319,41.36608696,56,30.6,70,1012.32,0,6
2/1/2019,73,1.303768116,30.12173913,33,30.7,70,1011.67,0,7
2/2/2019,64,1.026231884,22.84637681,29,30.3,73,1011.67,0,7
2/3/2019,47,1.286666667,19.97289855,21,30.4,75,1011.67,0,8
2/4/2019,49,1.251014493,18.55405797,21,30.9,74,1011.67,0,9
2/5/2019,49,1.173333333,16.4277193,21,30.8,75,1011.67,0,8
2/6/2019,40,0.754637681,14.51536232,17,30.4,78,1011.67,0,8
2/7/2019,46,0.855072464,15.78362319,21,30.7,75,1011.67,0,9
2/8/2019,46,0.744782609,17.21768116,21,30.7,75,1011.67,0,7
2/9/2019,41,0.795652174,14.12,15,30.9,76,1011.67,0,7
2/10/2019,46,0.823333333,14.45536232,18,30.9,78,1011.67,0,8
2/11/2019,47,0.82115942,16.53753623,22,30.2,77,1011.67,0,6
2/12/2019,70,1.060277778,30.80444444,25,30.5,73,1011.67,0,6
2/13/2019,104,1.409710145,30.78333333,50,30.8,70,1011.67,0,9
2/14/2019,55,0.856376812,15.73181818,24,30.6,73,1011.67,0,8
2/15/2019,53,0.770634921,15.05253968,22,30.4,73,1011.67,0,10
2/16/2019,47,0.617391304,12.48985507,21,30.6,72,1011.67,0,9
2/17/2019,42,0.526376812,10.57623188,15,30,74,1011.67,,10
2/18/2019,39,0.646956522,12.90913043,13,,75,1011.67,,
2/19/2019,30,0.676376812,12.58072464,7,,71,1011.67,,
2/20/2019,29,0.861304348,14.73797101,8,,72,1011.67,,
2/21/2019,44,0.716521739,16.83768116,13,,74,1011.67,,
2/22/2019,40,0.846666667,14.76623188,10,,71,1011.67,,
2/23/2019,47,0.992173913,14.09086957,16,,74,1011.67,,
2/24/2019,48,0.816666667,11.74444444,15,,77,1011.67,,
2/25/2019,51,0.756521739,13.58202899,16,,75,1011.67,,
2/26/2019,50,0.686666667,15.06333333,18,31.3,74,1011.67,0,9
2/27/2019,60,0.821884058,18.39710145,22,30.8,72,1011.67,0,6
2/28/2019,66,0.844782609,15.73173913,25,31.2,72,1011.67,0,6
3/1/2019,63,0.859275362,15.30942029,24,,72,1009.61,,
3/2/2019,62,0.84115942,14.46231884,26,,71,1009.61,,
3/3/2019,58,0.778333333,11.98722222,24,,73,1009.61,,
3/4/2019,56,0.759090909,13.05878788,17,,75,1009.61,,
3/5/2019,59,0.853043478,16.10956522,22,,71,1009.61,,
3/6/2019,61,1.163478261,18.74231884,20,,70,1009.61,,
3/7/2019,45,1.062753623,14.53173913,11,31.6,70,1009.61,160,10
3/8/2019,43,0.990434783,15.38231884,14,31.3,74,1009.61,240,7
3/9/2019,43,0.866086957,13.48884058,14,31,73,1009.61,0,3
3/10/2019,32,0.902173913,12.59318841,15,31.1,74,1009.61,140,7
3/11/2019,50,0.998115942,17.16072464,19,31.5,82,1009.61,130,7
3/12/2019,68,1.239275362,24.61710145,32,32.1,68,1009.61,150,6
3/13/2019,55,1.115507246,16.51188406,22,31.2,71,1009.61,240,7
3/14/2019,52,0.933623188,15.00289855,16,31.6,72,1009.61,240,8
3/15/2019,50,0.47173913,15.20898551,13,31.7,85,1009.61,150,8
3/16/2019,71,0.702753623,26.6242029,23,28.1,79,1009.61,240,8
3/17/2019,62,0.903188406,21.9326087,26,30.5,79,1009.61,150,8
3/18/2019,69,0.903015873,21.66555556,29,31.2,77,1009.61,140,7
3/19/2019,59,0.976666667,19.26652174,24,32,75,1009.61,130,9
3/20/2019,57,0.884492754,16.56637681,20,31.7,78,1009.61,150,8
3/21/2019,56,1.020724638,21.36478261,21,32.1,77,1009.61,150,10
3/22/2019,60,1.076086957,21.88550725,27,32.5,74,1009.61,240,7
3/23/2019,68,1.098115942,19.75202899,32,32.5,75,1009.61,150,7
3/24/2019,56,0.924927536,17.05144928,24,32.2,74,1009.61,270,8
3/25/2019,47,0.736111111,19.66444444,21,29.2,84,1009.61,120,8
3/26/2019,50,0.964202899,20.37985507,15,31.2,77,1009.61,270,7
3/27/2019,45,0.76826087,14.66507246,12,31.6,78,1009.61,150,6
3/28/2019,50,0.971594203,14.97826087,17,32.4,75,1009.61,150,8
3/29/2019,48,0.90884058,14.24101449,17,31.8,74,1009.61,210,9
3/30/2019,47,1.076231884,12.31985507,16,32.2,78,1009.61,120,8
3/31/2019,53,1.16,13.06681159,21,32.6,76,1009.61,150,8
4/1/2019,50,1.375362319,18.09826087,18,32.7,72,1007.75,130,6
4/2/2019,57,1.154202899,21.33681159,23,32.1,76,1007.75,150,8
4/3/2019,51,1.117536232,21.74811594,16,32,81,1007.75,140,7
4/4/2019,49,1.295362319,20.83884058,14,31.8,68,1007.75,150,6
4/5/2019,37,0.960289855,13.96130435,12,32.3,74,1007.75,240,8
4/6/2019,44,1.037246377,14.5115942,18,31.5,74,1007.75,240,8
4/7/2019,34,0.74942029,12.6884058,12,31.9,76,1007.75,120,8
4/8/2019,51,1.097101449,20.64115942,17,31.4,76,1007.75,240,7
4/9/2019,33,1.100434783,12.47101449,10,32.1,72,1007.75,120,8
4/10/2019,37,1.1,12.84927536,17,33.3,72,1007.75,240,8
4/11/2019,37,0.951884058,11.42550725,13,33,74,1007.75,250,8
4/12/2019,39,0.993913043,9.895797101,17,33.1,72,1007.75,240,9
4/13/2019,35,0.838985507,6.706811594,14,32.9,73,1007.75,150,8
4/14/2019,28,0.916376812,6.515942029,10,32.9,72,1007.75,240,8
4/15/2019,27,0.77826087,4.987391304,10,33.4,78,1007.75,240,9
4/16/2019,29,0.868055556,5.066111111,10,33.4,79,1007.75,150,8
4/17/2019,30,1.004057971,6.243768116,11,33.4,77,1007.75,150,9
4/18/2019,41,1.081594203,8.293768116,16,33.5,80,1007.75,150,8
4/19/2019,44,1.103043478,11.90768116,16,33.2,77,1007.75,130,7
4/20/2019,59,1.265507246,17.05913043,26,34.4,74,1007.75,150,8
4/21/2019,59,1.133913043,11.66623188,18,34.4,71,1007.75,240,8
4/22/2019,45,1.039130435,13.00275362,16,34,68,1007.75,250,9
4/23/2019,47,1.25942029,20.03942029,14,31.2,74,1007.75,210,6
4/24/2019,41,1.147246377,15.36362319,18,33.8,67,1007.75,160,6
4/25/2019,52,0.946231884,19.84985507,25,34.1,71,1007.75,240,7
4/26/2019,50,1.115652174,21.57130435,22,33.7,69,1007.75,120,8
4/27/2019,33,0.798181818,13.83878788,11,33.2,73,1007.75,150,6
4/28/2019,22,1.021449275,11.14115942,8,33.5,69,1007.75,120,6
4/29/2019,29,1.142753623,12.58550725,8,33.8,70,1007.75,0,3
4/30/2019,29,1.166086957,13.11884058,8,33.8,68,1007.75,160,7
5/1/2019,28,1.164492754,15.81637681,7,34.1,64,1006.32,150,6
5/2/2019,32,1.27826087,17.10144928,9,34.8,61,1006.32,290,10
5/3/2019,34,1.094347826,16.65434783,12,35.1,63,1006.32,180,8
5/4/2019,31,0.90942029,13.83463768,9,34.9,65,1006.32,180,8
5/5/2019,29,0.926086957,13.57463768,9,33.9,66,1006.32,160,8
5/6/2019,47,1.16,13.09666667,12,34.3,64,1006.32,270,10
5/7/2019,70,0.93057971,15.99304348,21,33.9,63,1006.32,160,9
5/8/2019,71,0.937391304,18.53014493,27,33.8,64,1006.32,270,10
5/9/2019,77,0.779855072,17.25637681,28,34.1,61,1006.32,270,12
5/10/2019,69,0.837391304,20.51550725,32,33.5,65,1006.32,240,12
5/11/2019,66,0.916231884,21.72797101,26,33.7,67,1006.32,240,10
5/12/2019,62,0.823333333,19.44449275,24,33.6,70,1006.32,270,6
5/13/2019,50,0.866811594,26.90405797,16,29.4,79,1006.32,300,5
5/14/2019,62,1.042173913,28.50507246,21,29.8,86,1006.32,300,9
5/15/2019,75,1.145072464,27.67405797,30,30.8,79,1006.32,150,5
5/16/2019,62,0.837826087,24.07014493,27,31.5,75,1006.32,170,4
5/17/2019,58,0.886376812,20.16362319,23,32.7,86,1006.32,150,8
5/18/2019,62,1.035797101,16.65521739,26,33.6,70,1006.32,280,10
5/19/2019,54,1.119710145,13.3273913,22,34.2,66,1006.32,240,8
5/20/2019,53,0.938550725,12.66898551,20,33.9,70,1006.32,320,6
5/21/2019,48,0.92057971,15.66550725,20,33.4,70,1006.32,210,7
5/22/2019,48,1.061304348,23.24797101,16,31.5,79,1006.32,290,12
5/23/2019,47,1.236060606,21.63,12,30.9,79,1006.32,280,7
5/24/2019,46,1.27115942,20.81521739,16,31.5,69,1006.32,240,7
5/25/2019,49,1.019166667,17.00611111,20,32.1,70,1006.32,300,10
5/26/2019,37,0.885507246,15.03782609,15,33,69,1006.32,150,9
5/27/2019,30,0.743188406,17.41753623,13,32.3,73,1006.32,240,8
5/28/2019,36,0.98115942,18.36971014,11,31.1,80,1006.32,120,6
5/29/2019,37,1.092173913,17.89275362,11,31,80,1006.32,150,8
5/30/2019,40,0.781594203,18.76898551,10,29.6,88,1006.32,140,7
5/31/2019,43,1.094782609,17.52391304,15,31.1,78,1006.32,160,8
6/1/2019,39,1.053768116,17.48362319,9,33.3,73,1006.22,150,6
6/2/2019,32,0.803768116,13.37681159,8,31.5,73,1006.22,120,8
6/3/2019,39,0.827826087,17.51826087,11,31.4,73,1006.22,210,8
6/4/2019,36,0.900724638,18.68826087,16,33,74,1006.22,100,7
6/5/2019,39,0.900724638,18.22985507,10,33.3,78,1006.22,190,7
6/6/2019,54,1.016666667,31.68768116,17,30.9,84,1006.22,240,8
6/7/2019,54,0.88115942,28.59289855,17,29.9,88,1006.22,290,10
6/8/2019,39,0.774444444,19.93666667,12,30.5,80,1006.22,170,6
6/9/2019,34,0.745362319,15.48884058,11,31,80,1006.22,240,8
6/10/2019,29,0.636666667,15.4415873,7,30.9,72,1006.22,240,9
6/11/2019,34,0.545,18.53606061,10,30.2,82,1006.22,200,9
6/12/2019,30,0.626956522,12.0557971,8,31.2,75,1006.22,210,10
6/13/2019,31,0.534927536,12.04594203,12,32.1,72,1006.22,180,8
6/14/2019,26,0.705652174,12.87521739,10,32.5,73,1006.22,180,8
6/15/2019,32,0.712121212,15.09666667,10,32.3,75,1006.22,150,8
6/16/2019,40,0.818985507,17.94202899,12,30.7,84,1006.22,240,7
6/17/2019,30,0.537826087,15.34927536,11,29.4,80,1006.22,180,9
6/18/2019,19,0.474057971,12.67869565,6,31.2,72,1006.22,240,7
6/19/2019,25,0.553623188,12.24608696,5,32.5,74,1006.22,150,7
6/20/2019,36,0.802028986,17.54956522,12,30.9,75,1006.22,210,6
6/21/2019,41,1.433188406,16.51956522,12,32.6,69,1006.22,150,7
6/22/2019,40,0.825362319,13.54275362,15,33.1,66,1006.22,240,6
6/23/2019,39,0.883768116,13.99492754,12,33.5,77,1006.22,240,8
6/24/2019,34,0.75115942,15.96594203,10,31.3,80,1006.22,12,8
6/25/2019,40,0.946388889,19.20277778,12,30,84,1006.22,280,13
6/26/2019,26,0.746363636,13.90190476,9,30.8,77,1006.22,270,10
6/27/2019,32,0.729130435,16.93809524,13,30.1,81,1006.22,280,9
6/28/2019,35,0.694848485,13.26727273,13,29.9,81,1006.22,180,8
6/29/2019,24,0.564492754,11.1857971,11,30.2,75,1006.22,180,9
6/30/2019,26,0.507246377,13.85231884,8,29.4,85,1006.22,120,6
7/1/2019,39,0.774722222,19.34,11,29.1,84,1006.81,240,5
7/2/2019,48,0.914347826,15.91811594,16,30.9,81,1006.81,210,6
7/3/2019,41,1.025507246,23.07637681,14,27.8,94,1006.81,300,8
7/4/2019,41,0.733623188,17.9557971,14,28.3,88,1006.81,240,6
7/5/2019,31,0.655652174,18.79942029,10,26.5,93,1006.81,280,6
7/6/2019,58,0.967536232,18.02637681,9,29,83,1006.81,280,7
7/7/2019,38,0.635362319,15.04623188,8,29.9,74,1006.81,280,5
7/8/2019,38,0.785,13.91333333,12,31.5,71,1006.81,270,6
7/9/2019,40,0.72942029,11.11115942,16,30.5,78,1006.81,240,7
7/10/2019,42,0.907681159,11.69492754,12,29.5,75,1006.81,260,5
7/11/2019,41,1.266376812,25.14956522,14,30.9,68,1006.81,210,6
7/12/2019,41,1.472898551,14.47304348,11,31.4,67,1006.81,180,7
7/13/2019,37,1.233333333,12.43652174,12,30.8,72,1006.81,270,9
7/14/2019,29,0.87826087,11.47811594,10,31.6,68,1006.81,270,6
7/15/2019,29,1.126666667,14.58095238,11,31.4,76,1006.81,240,6
7/16/2019,29,0.965217391,14.07826087,8,30.3,74,1006.81,120,7
7/17/2019,23,0.705652174,13.41391304,9,31,68,1006.81,130,6
7/18/2019,24,0.751212121,14.40606061,5,30.9,72,1006.81,120,7
7/19/2019,28,0.949275362,15.46275362,8,31.5,71,1006.81,240,8
7/20/2019,36,0.800606061,17.26424242,13,31.3,73,1006.81,240,6
7/21/2019,19,0.662028986,10.75913043,5,31.3,73,1006.81,270,8
7/22/2019,29,0.771594203,16.53652174,8,31.7,71,1006.81,120,8
7/23/2019,38,0.849275362,16.18405797,12,31.3,77,1006.81,200,7
7/24/2019,42,0.736060606,17.97060606,12,29.6,79,1006.81,280,16
7/25/2019,38,0.805072464,16.44550725,8,30.6,80,1006.81,160,10
7/26/2019,50,0.981746032,19.5968254,16,29.7,74,1006.81,300,6
7/27/2019,38,0.665217391,17.73,11,31.1,67,1006.81,320,8
7/28/2019,31,0.674347826,12.55362319,10,31.6,66,1006.81,240,7
7/29/2019,28,0.626376812,12.36144928,12,31.6,65,1006.81,120,8
7/30/2019,29,0.638405797,12.2026087,14,30.7,61,1006.81,300,9
7/31/2019,37,0.711212121,13.54848485,14,31.2,67,1006.81,270,9
8/1/2019,34,0.616811594,16.03318841,11,29.5,71,1005.71,240,14
8/2/2019,30,0.720434783,14.84304348,11,29.9,66,1005.71,280,15
8/3/2019,29,0.619855072,13.70275362,11,30.1,67,1005.71,290,23
8/4/2019,31,0.542898551,12.67246377,10,28.8,74,1005.71,280,11
8/5/2019,26,0.680434783,14.39724638,9,28.8,84,1005.71,150,6
8/6/2019,29,0.807971014,16.27536232,9,29.3,82,1005.71,120,7
8/7/2019,34,0.772898551,16.38971014,8,28.9,82,1005.71,240,8
8/8/2019,32,0.785072464,14.60086957,10,28.9,80,1005.71,280,9
8/9/2019,35,0.692121212,17.43939394,13,29,83,1005.71,260,7
8/10/2019,25,0.48173913,11.43782609,8,30.3,80,1005.71,240,6
8/11/2019,29,0.505797101,8.342898551,8,30.2,77,1005.71,150,7
8/12/2019,24,0.628695652,10.14666667,8,30.3,78,1005.71,140,8
8/13/2019,32,0.512898551,14.05376812,11,30.2,78,1005.71,240,8
8/14/2019,39,0.758412698,16.32984127,15,30.4,78,1005.71,240,7
8/15/2019,38,0.763188406,12.82173913,18,31.1,76,1005.71,240,7
8/16/2019,42,0.715652174,13.3042029,15,31.5,79,1005.71,240,8
8/17/2019,32,0.506086957,18.38536232,12,30.3,75,1005.71,210,6
8/18/2019,28,0.492608696,11.04144928,11,30.9,71,1005.71,270,8
8/19/2019,37,0.753333333,15.10318841,18,31.6,72,1005.71,210,6
8/20/2019,35,0.577777778,14.15611111,14,31.4,83,1005.71,270,12
8/21/2019,28,0.616666667,14.39454545,14,31.7,76,1005.71,200,7
8/22/2019,34,0.824202899,13.13710145,11,30.7,79,1005.71,150,15
8/23/2019,37,0.76,14.85101449,11,29,83,1005.71,240,8
8/24/2019,32,0.663623188,15.94101449,13,30.1,77,1005.71,120,7
8/25/2019,27,0.575797101,11.70753623,12,29.9,74,1005.71,160,8
8/26/2019,25,0.517826087,13.5773913,8,29.8,86,1005.71,150,13
8/27/2019,31,0.649275362,14.61768116,12,29.1,77,1005.71,280,10
8/28/2019,30,0.777681159,15.36347826,9,30.6,74,1005.71,120,8
8/29/2019,39,0.614848485,15.96878788,10,29.5,75,1005.71,270,7
8/30/2019,43,0.609565217,18.3026087,12,29.4,84,1005.71,140,8
8/31/2019,38,0.375942029,12.29507246,11,29.4,84,1005.71,120,8
9/1/2019,35,0.553768116,11.4957971,7,29,80,1008.81,140,7
9/2/2019,45,0.653030303,15.51878788,10,30.1,77,1008.81,160,6
9/3/2019,44,0.531269841,14.89242424,11,30.3,84,1008.81,290,9
9/4/2019,49,0.669130435,15.69927536,11,30.2,87,1008.81,280,7
9/5/2019,44,0.79826087,15.2357971,13,30.3,84,1008.81,270,8
9/6/2019,50,0.754927536,15.71536232,10,30.3,82,1008.81,280,5
9/7/2019,54,0.676388889,13.18444444,15,30,76,1008.81,240,8
9/8/2019,45,0.594761905,12.32761905,13,29.6,81,1008.81,150,7
9/9/2019,46,0.706666667,12.42449275,13,29.7,85,1008.81,240,6
9/10/2019,41,1.067536232,11.37826087,11,30.2,81,1008.81,240,8
9/11/2019,49,0.979130435,18.8042029,12,30,76,1008.81,250,8
9/12/2019,57,1.364848485,16.96181818,13,29.2,77,1008.81,180,6
9/13/2019,39,0.988115942,14.38275362,8,29.8,73,1008.81,120,8
9/14/2019,48,0.721594203,20.61594203,11,29.3,86,1008.81,150,6
9/15/2019,58,1.089130435,19.42463768,13,29,83,1008.81,150,6
9/16/2019,60,1.024347826,26.26304348,14,29.3,89,1008.81,150,7
9/17/2019,67,1.011269841,24.04555556,20,30.4,84,1008.81,150,5
9/18/2019,64,1.186231884,29.33333333,16,30.6,82,1008.81,120,21
9/19/2019,62,1.039275362,27.55623188,17,30,86,1008.81,240,8
9/20/2019,71,0.864285714,28.68587302,19,29.4,85,1008.81,160,6
9/21/2019,61,1.02,24.73111111,11,27.3,93,1008.81,150,5
9/22/2019,68,0.836060606,20.60060606,16,27.8,87,1008.81,120,6
9/23/2019,56,0.861304348,19.38869565,16,27.8,95,1008.81,100,6
9/24/2019,76,1.497246377,24.37449275,18,29.5,80,1008.81,120,5
9/25/2019,102,1.561449275,31.4926087,35,30.9,72,1008.81,140,7
9/26/2019,94,1.798550725,35.14594203,32,31.6,69,1008.81,300,6
9/27/2019,76,1.28942029,32.16478261,26,30.9,75,1008.81,220,7
9/28/2019,98,1.451304348,35.05347826,38,31.4,71,1008.81,120,8
9/29/2019,98,1.422753623,32.31507246,42,32,66,1008.81,120,8
9/30/2019,126,1.149090909,31.07848485,59,31.4,75,1008.81,120,8
10/1/2019,68,0.903333333,15.56666667,31,31,81,1009.53,110,5
10/2/2019,53,0.810869565,20.71637681,21,30.4,77,1009.53,150,7
10/3/2019,50,1.033333333,18.29753623,18,31.4,72,1009.53,150,8
10/4/2019,74,1.046231884,29.01347826,22,30,81,1009.53,240,7
10/5/2019,81,1.088695652,26.68086957,26,29.6,88,1009.53,210,6
10/6/2019,70,1.064202899,22.89695652,22,28.6,88,1009.53,120,7
10/7/2019,63,1.053333333,20.90666667,16,28.5,83,1009.53,110,8
10/8/2019,65,1.042777778,25.73,16,30,80,1009.53,150,6
10/9/2019,74,1.305362319,29.07101449,19,30.5,81,1009.53,110,5
10/10/2019,90,1.354545455,33.3669697,29,30.9,84,1009.53,290,17
10/11/2019,69,0.959130435,30.66202899,27,29.3,78,1009.53,120,8
10/12/2019,64,1.056349206,26.59365079,18,29.9,74,1009.53,240,8
10/13/2019,57,1.019855072,20.47,19,30.9,77,1009.53,100,7
10/14/2019,52,1.08969697,19.34848485,13,29.8,79,1009.53,240,6
10/15/2019,64,1.289565217,22.24246377,18,30.7,76,1009.53,330,7
10/16/2019,61,1.332753623,26.49362319,15,30.9,74,1009.53,100,6
10/17/2019,64,1.204492754,23.44304348,17,30.9,70,1009.53,110,7
10/18/2019,65,1.499130435,23.9,20,31.5,68,1009.53,250,7
10/19/2019,65,1.253478261,22.01768116,20,31.4,71,1009.53,240,6
10/20/2019,65,1.180289855,20.63275362,22,30.8,68,1009.53,140,7
10/21/2019,72,1.282608696,26.05231884,25,31.3,70,1009.53,300,6
10/22/2019,111,1.318181818,34.51666667,43,30.8,72,1009.53,240,5
10/23/2019,58,0.674545455,14.62608696,26,31.6,70,1009.53,130,6
10/24/2019,50,0.69884058,14.83724638,20,31.9,70,1009.53,240,7
10/25/2019,61,1.040144928,22.53884058,21,31.4,71,1009.53,120,8
10/26/2019,77,1.200434783,24.02028986,26,31.2,69,1009.53,240,7
10/27/2019,51,0.974057971,18.43652174,15,32.2,74,1009.53,120,6
10/28/2019,63,1.144637681,26.50333333,15,32.1,73,1009.53,300,6
10/29/2019,67,1.185942029,27.19188406,18,30.7,79,1009.53,70,9
10/30/2019,64,1.082753623,27.16144928,20,30.4,67,1009.53,300,5
10/31/2019,68,1.108405797,32.28376812,19,29.2,57,1009.53,310,7
11/1/2019,50,0.78057971,23.79275362,13,16.6,73,1010.48,290,7
11/2/2019,68,1.04826087,25.77942029,18,26.2,78,1010.48,240,8
11/3/2019,66,1.000869565,22.31652174,21,29,78,1010.48,240,8
11/4/2019,76,1.342753623,29.13478261,22,29.2,77,1010.48,150,8
11/5/2019,95,1.575217391,33.8126087,39,29.5,72,1010.48,150,7
11/6/2019,82,1.219565217,32.23463768,35,30.1,70,1010.48,160,5
11/7/2019,93,1.578412698,33.64063492,37,30.4,66,1010.48,100,6
11/8/2019,82,1.229444444,30.12444444,38,29.8,64,1010.48,110,7
11/9/2019,95,1.112028986,28.45521739,37,29.8,66,1010.48,240,8
11/10/2019,88,1.088115942,35.02507246,38,28.4,64,1010.48,120,6
11/11/2019,105,1.375797101,48.70289855,43,28.3,66,1010.48,120,5
11/12/2019,90,1.203623188,41.19405797,41,30.7,56,1010.48,130,6
11/13/2019,80,1.068985507,33.05289855,33,30.4,65,1010.48,110,5
11/14/2019,63,1.005507246,26.8873913,20,30.5,72,1010.48,100,5
11/15/2019,66,1.083768116,31.72927536,23,29.7,65,1010.48,240,8
11/16/2019,80,1.143913043,30.34188406,29,29.4,68,1010.48,130,7
11/17/2019,75,0.811594203,24.66333333,31,30.2,67,1010.48,150,9
11/18/2019,83,1.057391304,33.69043478,31,30.2,75,1010.48,300,4
11/19/2019,76,1.115652174,31.91347826,27,31.4,64,1010.48,90,6
11/20/2019,58,0.82,25.29434783,21,30.1,60,1010.48,110,8
11/21/2019,59,0.850869565,30.20608696,20,30.8,58,1010.48,100,9
11/22/2019,63,1.039710145,34.16434783,18,29.9,58,1010.48,240,8
11/23/2019,71,0.908985507,39.12405797,23,29.3,59,1010.48,120,7
11/24/2019,69,0.974782609,35.18028986,25,29.6,63,1010.48,110,8
11/25/2019,73,0.954166667,36.95166667,30,30.2,60,1010.48,90,7
11/26/2019,64,0.923623188,35.09855072,21,29.8,59,1010.48,300,8
11/27/2019,64,0.997272727,31.78515152,22,30.2,62,1010.48,90,8
11/28/2019,52,0.723939394,21.52939394,15,32.2,58,1010.48,110,9
11/29/2019,50,0.764057971,27.42797101,18,29.9,60,1010.48,110,8
11/30/2019,54,0.969275362,29.54057971,18,31.3,32,1010.48,110,8
12/1/2019,58,0.88173913,27.88463768,18,31.3,65,1012.4,240,9
12/2/2019,50,0.769393939,22.59757576,13,30.4,61,1012.4,90,7
12/3/2019,58,0.778695652,29.19536232,19,27.7,59,1012.4,120,13
12/4/2019,64,0.768985507,31.05927536,29,25.9,58,1012.4,100,7
12/5/2019,64,0.601304348,27.69971014,28,24.6,55,1012.4,110,9
12/6/2019,80,0.644782609,34.68217391,33,24.2,59,1012.4,340,9
12/7/2019,71,0.632318841,33.18942029,27,23.3,54,1012.4,260,8
12/8/2019,88,0.634782609,39.08521739,37,23.7,58,1012.4,320,6
12/9/2019,85,0.875072464,39.99956522,36,24.8,59,1012.4,300,7
12/10/2019,97,0.915942029,42.20275362,44,24.6,58,1012.4,100,8
12/11/2019,103,1.103768116,47.76434783,51,26.3,59,1012.4,80,6
12/12/2019,90,0.957536232,38.83173913,47,27.3,56,1012.4,100,7
12/13/2019,92,1.083030303,42.09484848,43,27.7,60,1012.4,100,6
12/14/2019,90,1.038333333,40.61666667,37,28.3,62,1012.4,100,6
12/15/2019,88,0.964927536,37.88391304,39,29,60,1012.4,150,8
12/16/2019,84,1.079275362,33.48768116,38,29.8,61,1012.4,150,9
12/17/2019,87,1.177575758,39.26818182,34,30.1,63,1012.4,100,9
12/18/2019,80,0.883043478,34.76130435,33,30.6,63,1012.4,110,6
12/19/2019,86,0.821449275,33.0042029,32,30.7,67,1012.4,120,7
