date,pm10,co,no,no2,nox,pm25,avgT,humid,pressure-monthly,windDir,windSpd
3/12/2022,81,0.71,8.78,27.28,36.05,28,32.5,73,1007.97,250,8
3/13/2022,76,0.69,5.93,21.39,27.31,29,32.6,77,1007.97,250,10
3/14/2022,74,0.68,12.1,22.08,34.18,27,32.3,73,1007.97,230,13
3/15/2022,59,0.62,15.21,21.99,37.2,18,32.2,75,1007.97,250,11
3/16/2022,55,0.57,15.57,18.69,34.26,15,32.4,73,1007.97,250,13
3/17/2022,55,0.6,14.6,21.83,36.44,18,31.9,73,1007.97,290,13
3/18/2022,63,0.6,14.79,23.02,37.81,23,32.4,73,1007.97,250,9
3/19/2022,61,0.67,10.33,32.28,42.61,27,31.5,67,1007.97,250,7
3/20/2022,62,0.7,29.24,25.05,54.29,22,29.2,89,1007.97,190,9
3/21/2022,48,0.6,24.87,19.97,44.84,14,29.4,84,1007.97,190,13
3/22/2022,52,0.54,24.99,23.07,48.05,14,30.6,82,1007.97,250,12
3/23/2022,69,0.77,39.39,29.81,69.2,22,31,80,1007.97,210,9
3/24/2022,55,0.63,29.44,20.71,50.16,19,30.9,77,1007.97,250,7
3/25/2022,55,0.61,32.16,17.58,49.74,17,30.7,80,1007.97,250,6
3/26/2022,54,0.54,27.43,7.83,35.26,15,32,76,1007.97,250,9
3/27/2022,49,0.51,13.9,10.17,24.07,15,32.9,74,1007.97,270,11
3/28/2022,57,0.61,12.4,12.84,25.23,20,32.5,75,1007.97,230,13
3/29/2022,49,0.59,16.22,15.27,31.48,16,31.7,73,1007.97,260,11
3/30/2022,56,0.67,19.63,22.14,41.77,20,30.3,73,1007.97,240,6
3/31/2022,79,0.85,28.49,30.05,58.55,29,32.7,68,1007.97,110,7
4/1/2022,65,0.6,16.14,33.02,16.88,26,32.6,65,1008,180,15
4/2/2022,35,0.53,7.52,19.12,11.6,12,28.2,64,1008,140,14
4/3/2022,42,0.66,18.53,37.39,18.87,16,24.6,74,1008,100,10
4/4/2022,70,0.8,35.44,60.87,25.43,31,28.4,60,1008,120,7
4/5/2022,78,0.93,32.05,63.48,31.43,34,30.4,57,1008,10,5
4/6/2022,86,0.86,17.63,47.27,29.63,43,32.4,58,1008,140,6
4/7/2022,90,0.8,20.18,46.24,26.06,45,31.9,57,1008,140,12
4/8/2022,112,0.85,16.28,41.21,24.92,59,31.6,48,1008,140,12
4/9/2022,145,1.17,38.43,75.08,36.65,79,31.4,53,1008,10,8
4/10/2022,128,0.83,3.3,23.77,20.47,65,32.3,59,1008,250,7
4/11/2022,103,0.84,4.76,19.98,15.22,46,32.2,75,1008,250,8
4/12/2022,96,0.86,4.58,19.59,15.01,48,32.5,75,1008,240,8
4/13/2022,78,0.71,3.36,17.33,13.96,37,33.4,68,1008,350,7
4/14/2022,80,0.64,6.31,21.63,15.32,32,34.1,64,1008,250,8
4/15/2022,79,0.59,3.39,15.17,11.79,34,33.7,65,1008,260,10
4/16/2022,84,84,5.11,17.08,11.97,31,33.7,64,1008,270,11
4/17/2022,,0.56,2.79,13.46,10.67,27,33.1,71,1008,200,12
4/18/2022,63,0.78,14.27,32.3,18.03,30,31.2,80,1008,130,8
4/19/2022,73,0.94,45.5,69.76,24.26,31,29.2,78,1008,130,6
4/20/2022,112,1.14,47.42,79.87,31.78,49,31.3,73,1008,310,10
4/21/2022,65,0.76,17.61,35.2,17.59,29,32,75,1008,190,11
4/22/2022,50,0.64,21.56,35.04,13.51,19,32.1,74,1008,240,8
4/23/2022,41,0.49,13.41,22.17,8.76,14,32.4,72,1008,270,8
4/24/2022,46,0.53,12.3,22.43,10.12,17,32.7,73,1008,230,8
4/25/2022,45,0.55,14.12,23.67,9.55,15,33,73,1008,280,13
4/26/2022,46,0.69,24.45,36.21,11.76,14,33,76,1008,350,14
4/27/2022,61,0.73,32.19,53.51,21.32,23,34.3,69,1008,10,11
4/28/2022,51,0.42,11.27,25.55,14.24,20,33.8,74,1008,170,15
4/29/2022,55,0.76,36.32,70.94,34.61,19,30.9,73,1008,360,9
4/30/2022,87,0.75,21.98,51.1,29.12,37,,74,1008,,
5/1/2022,53,0.67,15.82,42.18,26.39,25,30.8,82,1006,100,12
5/2/2022,35,0.48,8.87,22.62,13.75,16,29,80,1006,30,14
5/3/2022,42,0.6,27.15,44.4,17.25,12,26.3,72,1006,40,7
5/4/2022,72,0.89,53.88,80.22,26.34,22,26.7,74,1006,10,7
5/5/2022,51,0.61,13.55,28.27,14.72,19,30.2,67,1006,110,6
5/6/2022,75,0.93,29.24,52.41,23.17,28,31.7,78,1006,220,13
5/7/2022,62,0.8,41.67,56.67,14.99,20,30.3,83,1006,250,12
5/8/2022,65,0.85,60.55,74.2,13.66,21,30.3,84,1006,150,15
5/9/2022,63,0.78,55.63,70.38,14.75,19,31.1,82,1006,250,11
5/10/2022,44,0.63,42.67,53.31,10.65,13,30,82,1006,250,9
5/11/2022,43,0.57,36.72,47.03,10.31,11,31,81,1006,250,7
5/12/2022,58,0.79,65.83,79.12,13.29,18,31.7,76,1006,250,7
5/13/2022,57,0.65,48.37,66.89,18.52,18,32.3,71,1006,260,7
5/14/2022,62,0.65,38.23,61.71,23.48,23,32.3,72,1006,240,7
5/15/2022,61,0.55,23.45,37.11,13.66,21,33.1,76,1006,240,6
5/16/2022,47,0.62,42.38,59.69,17.29,16,32.2,78,1006,330,8
5/17/2022,45,0.72,48.94,70.3,21.35,16,31.3,85,1006,240,7
5/18/2022,1,0.74,69.46,87.09,17.65,18,28.6,88,1006,310,7
5/19/2022,44,0.59,52.69,59.73,7.04,13,30.3,79,1006,250,13
5/20/2022,37,0.47,41.71,54.67,12.96,9,31.2,74,1006,250,17
5/21/2022,36,0.4,32.47,46.95,14.51,9,30.6,79,1006,280,14
5/22/2022,41,0.51,23.14,38.15,15,14,28.3,85,1006,270,7
5/23/2022,47,0.55,34.55,48.84,14.29,13,30.8,75,1006,350,11
5/24/2022,47,0.5,29.61,41.18,11.57,15,30.9,73,1006,360,9
5/25/2022,54,0.62,39.98,57.62,17.64,17,31.1,72,1006,350,12
5/26/2022,64,0.66,60.94,77.27,16.33,18,31.4,72,1006,350,15
5/27/2022,69,0.71,54.46,71.85,17.4,21,31.6,72,1006,350,16
5/28/2022,69,0.59,27.79,43.09,15.3,21,32.5,79,1006,360,11
5/29/2022,78,0.52,28.11,44.21,16.1,27,30.4,74,1006,350,10
5/30/2022,65,0.57,32.07,47.53,15.47,23,31.3,72,1006,350,8
5/31/2022,67,0.68,37.49,55.33,17.84,21,32,74,1006,350,13
6/1/2022,70,0.65,29,48,19,23,32.2,74,1006.22,240,11
6/2/2022,58,0.54,32,43,11,17,32.3,71,1006.22,190,12
6/3/2022,43,0.48,33,41,8,13,30.4,82,1006.22,220,12
6/4/2022,39,0.44,36,43,8,11,29.5,83,1006.22,260,12
6/5/2022,46,0.51,41,53,13,13,31.6,75,1006.22,260,10
6/6/2022,46,0.68,56,72,16,13,31,83,1006.22,10,22
6/7/2022,51,0.67,68,85,17,15,30.2,77,1006.22,350,14
6/8/2022,52,0.72,75,91,16,17,30.4,74,1006.22,280,20
6/9/2022,43,1,56,71,15,12,31.2,76,1006.22,240,7
6/10/2022,55,0.67,94,119,24,17,32.3,70,1006.22,240,7
6/11/2022,58,0.48,69,91,21,16,31.8,70,1006.22,360,19
6/12/2022,57,0.37,40,57,17,16,32.5,69,1006.22,280,12
6/13/2022,67,0.62,46,65,19,20,31.4,75,1006.22,120,10
6/14/2022,63,0.64,51,66,15,17,31.6,78,1006.22,250,10
6/15/2022,49,0.5,28,41,13,15,31.6,77,1006.22,240,8
6/16/2022,49,0.6,47,66,19,16,30.9,85,1006.22,160,7
6/17/2022,53,0.67,46,79,33,17,31.3,75,1006.22,200,11
6/18/2022,56,0.79,57,92,36,15,31.7,71,1006.22,350,13
6/19/2022,46,0.6,48,69,21,13,32.6,66,1006.22,300,19
6/20/2022,48,0.75,58,85,26,13,31.4,75,1006.22,340,21
6/21/2022,54,0.74,64,91,27,15,30.3,78,1006.22,350,13
6/22/2022,57,0.67,52,79,27,16,30,76,1006.22,340,6
6/23/2022,59,0.65,61,103,43,16,31.6,75,1006.22,340,13
6/24/2022,53,0.69,58,88,30,14,31,78,1006.22,300,12
6/25/2022,41,0.44,24,48,23,13,30,80,1006.22,250,11
6/26/2022,36,0.38,22,37,14,8,31.6,74,1006.22,320,12
6/27/2022,59,0.66,68,92,24,15,29.8,81,1006.22,230,8
6/28/2022,62,0.94,75,113,38,17,31.4,80,1006.22,340,8
6/29/2022,68,0.84,38,62,24,18,31.4,77,1006.22,330,22
6/30/2022,60,0.8,74,97,23,17,31.7,74,1006.22,20,15
7/1/2022,50,0.71,64,18,82,15,31.4,76,1005.08,350,16
7/2/2022,54,0.62,45,13,58,13,30,81,1005.08,250,13
7/3/2022,46,0.59,41,13,54,15,30.4,79,1005.08,200,13
7/4/2022,39,39,33,13,46,10,30.9,74,1005.08,250,11
7/5/2022,46,0.63,39,14,53,13,30.6,81,1005.08,270,11
7/6/2022,54,0.81,55,24,79,17,31,75,1005.08,360,12
7/7/2022,57,0.77,54,20,74,17,30.8,75,1005.08,290,11
7/8/2022,50,0.71,52,14,66,14,31.1,74,1005.08,250,14
7/9/2022,54,0.81,72,9,81,17,29.9,89,1005.08,350,14
7/10/2022,50,0.64,55,9,64,13,29.9,77,1005.08,360,11
7/11/2022,57,0.78,69,11,79,15,30.1,74,1005.08,350,19
7/12/2022,59,0.72,58,14,72,17,29.8,78,1005.08,350,19
7/13/2022,57,0.69,60,14,74,16,27.8,87,1005.08,340,19
7/14/2022,55,0.73,62,13,75,17,29.8,79,1005.08,340,15
7/15/2022,63,0.66,42,17,58,21,29.8,82,1005.08,260,8
7/16/2022,57,0.57,42,15,58,16,30.8,79,1005.08,300,13
7/17/2022,52,0.6,42,14,56,15,30.2,81,1005.08,340,15
7/18/2022,56,1.01,43,20,63,16,31.5,76,1005.08,350,14
7/19/2022,57,0.83,51,23,74,15,31.3,72,1005.08,350,15
7/20/2022,52,0.71,77,20,97,14,31.2,76,1005.08,360,19
7/21/2022,47,0.53,31,18,49,13,26.4,92,1005.08,260,10
7/22/2022,46,0.67,43,17,60,12,29.9,78,1005.08,260,13
7/23/2022,47,0.43,30,16,46,10,29.6,84,1005.08,270,11
7/24/2022,71,0.65,48,26,74,17,30.6,83,1005.08,120,12
7/25/2022,50,0.61,27,28,55,14,30.7,75,1005.08,160,11
7/26/2022,53,0.7,55,32,87,16,31,75,1005.08,330,12
7/27/2022,46,0.58,30,27,58,12,31.7,76,1005.08,190,12
7/28/2022,45,0.52,27,25,51,14,29.7,84,1005.08,280,11
7/29/2022,37,0.73,24,20,45,11,31.8,77,1005.08,240,11
7/30/2022,43,0.67,32,23,54,13,31.8,77,1005.08,200,11
7/31/2022,41,0.58,64,19,83,13,32.3,79,1005.08,210,12
8/1/2022,44,0.52,43,19,62,13,28.9,93,1005.86,100,11
8/2/2022,36,0.54,39,21,60,11,27.6,90,1005.86,190,13
8/3/2022,48,0.8,59,20,79,12,29.9,84,1005.86,270,13
8/4/2022,61,1.11,110,32,142,18,30.1,75,1005.86,10,15
8/5/2022,58,0.9,98,26,124,16,30,81,1005.86,300,18
8/6/2022,46,0.62,40,20,60,15,29.8,77,1005.86,250,12
8/7/2022,34,0.52,45,21,66,11,29.9,72,1005.86,340,11
8/8/2022,45,0.77,82,25,106,15,28.6,82,1005.86,10,13
8/9/2022,54,1,75,29,104,19,28.6,87,1005.86,360,11
8/10/2022,52,1.15,73,25,98,16,30.5,73,1005.86,340,16
8/11/2022,51,0.82,56,23,79,17,30,80,1005.86,320,24
8/12/2022,49,0.78,48,19,67,17,29.1,85,1005.86,260,15
8/13/2022,40,0.83,25,16,41,13,30.5,77,1005.86,310,13
8/14/2022,49,0.88,51,24,75,16,30.3,74,1005.86,260,10
8/15/2022,45,1.04,53,22,75,15,31.2,80,1005.86,270,18
8/16/2022,45,0.94,71,24,95,15,28.8,87,1005.86,10,13
8/17/2022,46,0.73,57,21,77,18,29.8,80,1005.86,280,14
8/18/2022,45,0.86,63,24,87,17,31,78,1005.86,350,16
8/19/2022,56,0.93,81,25,106,19,30,81,1005.86,360,16
8/20/2022,54,0.57,59,21,80,17,29.8,83,1005.86,10,14
8/21/2022,46,0.54,56,20,76,17,29.8,84,1005.86,350,15
8/22/2022,44,0.63,44,22,65,15,29.2,82,1005.86,200,11
8/23/2022,53,1.11,52,27,79,20,30.6,71,1005.86,250,11
8/24/2022,53,1.22,54,29,83,18,31.5,74,1005.86,290,14
8/25/2022,52,0.65,73,28,101,18,29.5,82,1005.86,240,15
8/26/2022,41,0.42,34,17,51,13,29.6,87,1005.86,210,16
8/27/2022,43,0.66,27,18,45,14,29.1,82,1005.86,180,12
8/28/2022,54,0.75,65,34,99,18,29.6,79,1005.86,340,11
8/29/2022,57,0.78,63,37,100,22,29.5,82,1005.86,70,15
8/30/2022,69,0.79,48,49,97,25,29.1,80,1005.86,250,8
8/31/2022,49,0.59,36,33,69,69,30.9,84,1005.86,130,14
9/1/2022,72,0.88,72.13,42.43,114.61,27,29.6,87,1006.77,200,10
9/2/2022,75,1.05,68.65,48,116.7,31,30,87,1006.77,350,12
9/3/2022,51,0.37,37.73,24.86,62.5,19,31,80,1006.77,280,16
9/4/2022,36,0.8,28.7,21.87,50.61,12,29,81,1006.77,10,16
9/5/2022,41,0.55,50.74,22.74,73.61,13,28.1,88,1006.77,240,14
9/6/2022,55,1.1,80.14,24.95,105.19,16,29.8,80,1006.77,360,15
9/7/2022,51,1.34,94.48,27.91,122.35,17,28.6,88,1006.77,360,10
9/8/2022,49,1.33,103.17,31.61,134.7,19,27.3,95,1006.77,10,13
9/9/2022,63,1.57,95.61,33.22,128.91,21,29.3,82,1006.77,20,13
9/10/2022,46,0.88,74.91,24.39,99.3,16,29.7,88,1006.77,20,15
9/11/2022,60,1.3,91.87,26.26,118.13,19,28.7,81,1006.77,10,13
9/12/2022,54,1.24,94.65,35.39,130.13,20,28.9,90,1006.77,350,11
9/13/2022,70,1.26,74.48,37.52,112.09,25,29.8,89,1006.77,250,18
9/14/2022,53,0.84,56.68,30.23,86.82,19,29.3,88,1006.77,300,13
9/15/2022,53,0.98,77,25.91,102.74,17,29.3,82,1006.77,20,13
9/16/2022,48,0.82,54.96,26.43,81.39,16,30.3,74,1006.77,250,10
9/17/2022,42,0.76,51.04,22.04,73.13,15,29.8,78,1006.77,280,13
9/18/2022,43,0.56,49.43,20.74,70.17,14,29,82,1006.77,340,18
9/19/2022,54,1.2,95.48,25.78,121.17,17,29,79,1006.77,10,18
9/20/2022,60,0.9,71,21.48,92.3,17,29.4,73,1006.77,340,16
9/21/2022,52,1.16,71.14,29.32,100.5,20,30,73,1006.77,120,16
9/22/2022,54,1.03,58.87,40.57,99.61,26,28.1,85,1006.77,190,10
9/23/2022,67,1.1,72.58,41.58,114.08,29,28,88,1006.77,300,8
9/24/2022,57,0.93,57.26,38.78,96.13,24,27.9,92,1006.77,220,10
9/25/2022,46,0.7,31.5,29.2,60.7,19,27.1,93,1006.77,180,12
9/26/2022,48,0.9,78.8,26.7,105.5,21,25.6,97,1006.77,190,5
9/27/2022,66,1.3,119.9,30.1,150,24,27.3,92,1006.77,270,14
9/28/2022,54,1.2,90,25.2,115.2,17,27.9,81,1006.77,290,16
9/29/2022,46,1,90.9,27.1,118.1,19,25.4,96,1006.77,300,9
9/30/2022,42,0.8,37.9,20.5,58.4,14,28.6,85,1006.77,240,12
10/1/2022,38,1.2,18.89,18.3,37.15,13,31,77,1009.24,210,12
10/2/2022,44,1.6,35.18,29.7,64.87,18,29.5,85,1009.24,150,8
10/3/2022,39,1,41.17,27.5,68.63,16,29.5,91,1009.24,140,13
10/4/2022,51,1.2,66.13,22.6,88.76,17,28.8,89,1009.24,170,9
10/5/2022,85,1.3,140.8,34,174.85,30,29,89,1009.24,0,11
10/6/2022,70,1.2,86.34,30.1,116.47,26,29.6,88,1009.24,210,15
10/7/2022,48,1.1,54.95,24.1,79.06,18,29.2,89,1009.24,210,16
10/8/2022,48,1,49.24,19,68.21,15,29.2,81,1009.24,60,10
10/9/2022,43,1.1,51.69,22.5,74.19,13,30.2,83,1009.24,230,11
10/10/2022,40,0.7,34.81,20.4,55.23,13,28.2,84,1009.24,120,10
10/11/2022,51,0.9,56.17,31.4,87.6,17,28.1,86,1009.24,210,14
10/12/2022,81,1.1,68.01,48.6,116.63,29,30.3,81,1009.24,350,11
10/13/2022,69,1,22.92,36.3,59.22,26,29.1,70,1009.24,130,10
10/14/2022,74,0.9,23.18,36.7,59.88,30,29.8,65,1009.24,90,10
10/15/2022,69,0.6,17.14,28.8,45.95,30,28,71,1009.24,10,12
10/16/2022,74,0.7,48.78,47.4,96.23,30,23.9,80,1009.24,60,10
10/17/2022,101,1.2,78.45,52.6,131.05,39,28.2,72,1009.24,100,12
10/18/2022,89,1.1,33.98,39.9,73.88,41,28.8,59,1009.24,360,11
10/19/2022,90,1,11.71,33.9,45.64,44,29.2,56,1009.24,120,9
10/20/2022,86,1,17.12,30.5,47.64,42,29,60,1009.24,200,12
10/21/2022,75,0.9,56.59,42.2,98.77,30,28.1,74,1009.24,260,11
10/22/2022,88,1,56.48,35.8,92.26,34,29.7,77,1009.24,250,12
10/23/2022,76,1.1,54.68,44.2,98.84,28,30,82,1009.24,330,10
10/24/2022,108,1.4,52.05,47,99.01,44,30.7,76,1009.24,130,9
10/25/2022,115,1.3,52.91,48.6,101.54,46,30.9,72,1009.24,340,7
10/26/2022,84,0.9,35.98,40.6,76.59,31,30.3,69,1009.24,110,7
10/27/2022,46,0.5,25.33,20.4,45.73,16,28.5,79,1009.24,120,9
10/28/2022,55,0.6,41.57,25.2,66.77,19,29.6,72,1009.24,170,7
10/29/2022,57,0.5,21.73,24.7,46.45,20,29.5,62,1009.24,120,13
10/30/2022,80,0.9,35.39,38.3,73.66,32,30,62,1009.24,120,13
10/31/2022,80,0.7,17.77,34.1,51.91,39,,59,1009.24,,
