date,pm10,co,no,no2,nox,pm25,avgT,humid,pressure-monthly,windDir,windSpd
3/14/2022,48,0.62,4.33,11.48,14.81,23,32.3,73,1007.97,230,13
3/15/2022,35,0.52,5.14,10.81,14.96,14,32.2,75,1007.97,250,11
3/16/2022,34,0.5,5.1,9.9,13.99,13,32.4,73,1007.97,250,13
3/17/2022,35,0.51,4.91,9.57,13.48,15,31.9,73,1007.97,290,13
3/18/2022,50,0.84,30.4,21.24,50.62,26,32.4,73,1007.97,250,9
3/19/2022,57,0.89,36.33,25.36,60.69,29,31.5,67,1007.97,250,7
3/20/2022,57,1.02,49.14,27.29,75.43,22,29.2,89,1007.97,190,9
3/21/2022,42,0.87,41.7,17.83,58.54,15,29.4,84,1007.97,190,13
3/22/2022,45,0.95,47.95,20.68,67.63,14,30.6,82,1007.97,250,12
3/23/2022,55,0.97,56,19.76,74.77,21,31,80,1007.97,210,9
3/24/2022,33,0.56,6.82,11.32,17.14,14,30.9,77,1007.97,250,7
3/25/2022,29,0.57,7.21,10.17,16.38,13,30.7,80,1007.97,250,6
3/26/2022,27,0.54,7.46,8.7,15.15,11,32,76,1007.97,250,9
3/27/2022,28,0.52,5.41,7.45,11.87,12,32.9,74,1007.97,270,11
3/28/2022,38,0.77,26.53,15.55,41.07,17,32.5,75,1007.97,230,13
3/29/2022,36,0.66,21.18,17,37.2,15,31.7,73,1007.97,260,11
3/30/2022,40,0.72,21.09,23.25,43.34,16,30.3,73,1007.97,240,6
3/31/2022,60,1.01,37.83,34.16,70.98,27,32.7,68,1007.97,110,7
4/1/2022,59,1.15,52.97,34.87,86.84,26,32.6,65,1008,180,15
4/2/2022,37,1.11,50.16,32.11,81.28,14,28.2,64,1008,140,14
4/3/2022,38,1.17,49.04,36.33,84.37,17,24.6,74,1008,100,10
4/4/2022,62,1.44,75.04,51.92,125.96,31,28.4,60,1008,120,7
4/5/2022,80,1.4,86.23,67.56,152.77,44,30.4,57,1008,10,5
4/6/2022,82,1.06,62.92,51.73,113.66,43,32.4,58,1008,140,6
4/7/2022,78,1,49.43,50.09,98.51,43,31.9,57,1008,140,12
4/8/2022,94,1.15,60.78,67.42,127.19,60,31.6,48,1008,140,12
4/9/2022,103,0.94,34.76,53.67,87.44,65,31.4,53,1008,10,8
4/10/2022,97,0.69,7.71,18.65,25.36,63,32.3,59,1008,250,7
4/11/2022,66,0.56,3.14,10.9,13.04,42,32.2,75,1008,250,8
4/12/2022,65,0.6,2.99,10.18,12.18,42,32.5,75,1008,240,8
4/13/2022,55,0.51,3.9,11.03,13.92,34,33.4,68,1008,350,7
4/14/2022,54,0.43,3.41,11.2,14.21,29,34.1,64,1008,250,8
4/15/2022,56,0.41,2.33,9.01,11.33,31,33.7,65,1008,260,10
4/16/2022,54,0.4,3.39,9.11,12.5,28,33.7,64,1008,270,11
4/17/2022,53,0.63,19.72,16.54,36.26,27,33.1,71,1008,200,12
4/18/2022,57,0.93,43.05,27.29,70.32,29,31.2,80,1008,130,8
4/19/2022,68,1.14,49.3,42.26,91.54,30,29.2,78,1008,130,6
4/20/2022,90,1,35.98,32.82,68.81,46,31.3,73,1008,310,10
4/21/2022,50,0.62,11.87,17.96,29.83,26,32,75,1008,190,11
4/22/2022,47,0.67,33.32,15.05,48.36,20,32.1,74,1008,240,8
4/23/2022,30,0.36,5.82,8.75,14.57,10,32.4,72,1008,270,8
4/24/2022,31,0.34,7.44,7.44,11.17,13,32.7,73,1008,230,8
4/25/2022,29,0.34,4.29,8.24,12.53,11,33,73,1008,280,13
4/26/2022,29,0.38,6.48,11.2,17.68,10,33,76,1008,350,14
4/27/2022,41,0.48,5.4,16.32,21.72,18,34.3,69,1008,10,11
4/28/2022,34,0.47,7.72,13.22,20.94,15,33.8,74,1008,170,15
4/29/2022,52,1.05,43.32,48.68,92,19,30.9,73,1008,360,9
4/30/2022,75,0.94,33.51,36.33,69.84,36,,74,1008,,
5/1/2022,52,0.99,32.83,35.89,68.73,22,30.8,82,1006,100,12
5/2/2022,45,1.07,52.47,31.98,84.48,19,29,80,1006,30,14
5/3/2022,47,1.21,71.34,40.08,111.42,18,26.3,72,1006,40,7
5/4/2022,60,1.36,77.19,42.84,120.01,22,26.7,74,1006,10,7
5/5/2022,69,1.45,88.97,47.15,136.1,28,30.2,67,1006,110,6
5/6/2022,76,1.14,62.97,46.98,109.95,35,31.7,78,1006,220,13
5/7/2022,78,1.39,86.22,34.61,120.84,25,30.3,83,1006,250,12
5/8/2022,60,1.27,68.51,30.65,99.16,22,30.3,84,1006,150,15
5/9/2022,56,1.05,56.6,26.23,82.26,24,31.1,82,1006,250,11
5/10/2022,30,0.7,35.56,14.97,14.97,12,30,82,1006,250,9
5/11/2022,34,0.59,22.26,15.26,36.32,10,31,81,1006,250,7
5/12/2022,34,0.51,10.15,16.6,25.56,14,31.7,76,1006,250,7
5/13/2022,38,0.51,11.39,16.6,26.79,17,32.3,71,1006,260,7
5/14/2022,42,0.51,8.96,16.11,23.87,21,32.3,72,1006,240,7
5/15/2022,49,0.64,17.26,13.17,29.23,21,33.1,76,1006,240,6
5/16/2022,39,0.73,32.63,15.72,47.14,14,32.2,78,1006,330,8
5/17/2022,1.17,1.17,63.33,36.41,98.53,22,31.3,85,1006,240,7
5/18/2022,65,1.4,97.59,33.08,130.01,20,28.6,88,1006,310,7
5/19/2022,43,0.86,56.91,12.27,69.17,14,30.3,79,1006,250,13
5/20/2022,24,0.41,4.31,5.84,10.15,8,31.2,74,1006,250,17
5/21/2022,24,0.44,5.12,10.53,15.65,9,30.6,79,1006,280,14
5/22/2022,23,0.5,5.53,11.52,17.05,11,28.3,85,1006,270,7
5/23/2022,30,0.5,11.15,14.17,25.32,13,30.8,75,1006,350,11
5/24/2022,34,0.48,12.17,15.09,27.26,14,30.9,73,1006,360,9
5/25/2022,36,0.57,15.24,16.49,31.73,15,31.1,72,1006,350,12
5/26/2022,37,0.52,13.44,12.66,26.1,15,31.4,72,1006,350,15
5/27/2022,44,0.57,13.02,18.84,31.85,18,31.6,72,1006,350,16
5/28/2022,42,0.58,13.15,16.84,29.99,16,32.5,79,1006,360,11
5/29/2022,53,0.56,10.76,14.57,25.33,25,30.4,74,1006,350,10
5/30/2022,43,0.53,7.06,12.42,19.48,19,31.3,72,1006,350,8
5/31/2022,49,0.76,20.14,23.01,43.14,20,32,74,1006,350,13
6/1/2022,50,0.62,12.82,16.76,29.58,22,32.2,74,1006.22,240,11
6/2/2022,38,0.53,9.59,12.24,21.82,17,32.3,71,1006.22,190,12
6/3/2022,22,0.52,11.13,11.13,18.18,9,30.4,82,1006.22,220,12
6/4/2022,29,0.61,23.85,8.05,31.91,10,29.5,83,1006.22,260,12
6/5/2022,27,0.51,8.27,12.93,21.21,12,31.6,75,1006.22,260,10
6/6/2022,26,0.59,14.86,14.77,29.63,11,31,83,1006.22,10,22
6/7/2022,43,0.79,48.04,18.43,66.47,16,30.2,77,1006.22,350,14
6/8/2022,35,0.61,23.9,19.34,43.23,15,30.4,74,1006.22,280,20
6/9/2022,29,0.52,11.71,11.82,23.53,11,31.2,76,1006.22,240,7
6/10/2022,44,0.8,38.43,16.05,54.48,16,32.3,70,1006.22,240,7
6/11/2022,39,0.61,24.76,14,39.31,15,31.8,70,1006.22,360,19
6/12/2022,38,0.48,13.34,10.3,24.64,15,32.5,69,1006.22,280,12
6/13/2022,42,0.6,17.55,17.98,36.53,17,31.4,75,1006.22,120,10
6/14/2022,43,0.67,28.06,14.24,43.31,16,31.6,78,1006.22,250,10
6/15/2022,34,0.49,16.83,9.92,27.21,13,31.6,77,1006.22,240,8
6/16/2022,45,0.83,63.75,18.2,81.95,20,30.9,85,1006.22,160,7
6/17/2022,36,0.44,9.71,15.64,24.66,16,31.3,75,1006.22,200,11
6/18/2022,42,0.56,27.3,20.81,47.12,14,31.7,71,1006.22,350,13
6/19/2022,28,0.53,23.79,15.84,38.64,11,32.6,66,1006.22,300,19
6/20/2022,31,0.48,18.23,15.51,32.74,12,31.4,75,1006.22,340,21
6/21/2022,33,0.47,20.68,13.96,33.64,14,30.3,78,1006.22,350,13
6/22/2022,48,0.64,43.04,17.55,59.58,17,30,76,1006.22,340,6
6/23/2022,40,0.61,29.77,19.17,47.94,14,31.6,75,1006.22,340,13
6/24/2022,47,0.74,43.28,18.84,61.13,16,31,78,1006.22,300,12
6/25/2022,49,0.69,41.07,16.09,56.15,17,30,80,1006.22,250,11
6/26/2022,24,0.39,13.82,7.55,20.37,9,31.6,74,1006.22,320,12
6/27/2022,44,0.76,47,16,61,13,29.8,81,1006.22,230,8
6/28/2022,51,0.94,59,20,78,19,31.4,80,1006.22,340,8
6/29/2022,55,0.88,66,20,84,19,31.4,77,1006.22,330,22
6/30/2022,37,0.45,12,13,24,14,31.7,74,1006.22,20,15
7/1/2022,31,0.45,11,12,22,12,31.4,76,1005.08,350,16
7/2/2022,32,0.56,24,10,33,11,30,81,1005.08,250,13
7/3/2022,29,0.41,11,8,18,12,30.4,79,1005.08,200,13
7/4/2022,21,0.34,8,7,14,9,30.9,74,1005.08,250,11
7/5/2022,25,0.38,10,6,15,10,30.6,81,1005.08,270,11
7/6/2022,32,0.45,10,11,21,13,31,75,1005.08,360,12
7/7/2022,28,0.4,10,10,19,12,30.8,75,1005.08,290,11
7/8/2022,27,0.4,11,9,20,11,31.1,74,1005.08,250,14
7/9/2022,34,0.64,34,12,45,14,29.9,89,1005.08,350,14
7/10/2022,28,0.44,15,10,24,10,29.9,77,1005.08,360,11
7/11/2022,30,0.46,12,13,25,12,30.1,74,1005.08,350,19
7/12/2022,34,0.44,11,13,23,14,29.8,78,1005.08,350,19
7/13/2022,32,0.49,14,12,25,14,27.8,87,1005.08,340,19
7/14/2022,46,0.64,35,14,49,15,29.8,79,1005.08,340,15
7/15/2022,48,0.8,46,13,59,16,29.8,82,1005.08,260,8
7/16/2022,37,0.61,26,12,40,13,30.8,79,1005.08,300,13
7/17/2022,25,0.47,13,9,25,9,30.2,81,1005.08,340,15
7/18/2022,35,0.48,9,12,24,11,31.5,76,1005.08,350,14
7/19/2022,37,0.57,23,12,37,12,31.3,72,1005.08,350,15
7/20/2022,34,0.61,24,13,38,11,31.2,76,1005.08,360,19
7/21/2022,26,0.72,35,15,53,10,26.4,92,1005.08,260,10
7/22/2022,38,0.75,45,10,57,10,29.9,78,1005.08,260,13
7/23/2022,40,0.88,50,13,65,10,29.6,84,1005.08,270,11
7/24/2022,45,0.96,57,16,75,15,30.6,83,1005.08,120,12
7/25/2022,55,1.11,71,24,97,17,30.7,75,1005.08,160,11
7/26/2022,32,0.58,13,14,28,13,31,75,1005.08,330,12
7/27/2022,34,0.73,25,14,41,10,31.7,76,1005.08,190,12
7/28/2022,35,0.76,33,15,49,12,29.7,84,1005.08,280,11
7/29/2022,23,0.52,12,7,19,7,31.8,77,1005.08,240,11
7/30/2022,27,0.54,9,8,18,9,31.8,77,1005.08,200,11
7/31/2022,34,0.87,40,13,52,11,32.3,79,1005.08,210,12
8/1/2022,50,1.42,91.78,21.96,114.13,13,28.9,93,1005.86,100,11
8/2/2022,33,1.05,63.65,13.91,78.65,10,27.6,90,1005.86,190,13
8/3/2022,37,0.83,44.61,8.61,54.26,10,29.9,84,1005.86,270,13
8/4/2022,44,0.87,50.26,20.83,72.04,15,30.1,75,1005.86,10,15
8/5/2022,37,0.72,32.83,13.74,47.57,12,30,81,1005.86,300,18
8/6/2022,42,0.7,37.04,9.33,47.5,14,29.8,77,1005.86,250,12
8/7/2022,20,0.49,6.43,7.65,14.78,6,29.9,72,1005.86,340,11
8/8/2022,25,0.61,15.26,10.48,26.7,8,28.6,82,1005.86,10,13
8/9/2022,33,0.66,18.57,14,33.61,11,28.6,87,1005.86,360,11
8/10/2022,30,0.57,11.48,9.57,21.96,10,30.5,73,1005.86,340,16
8/11/2022,30,0.6,16.26,10.43,27.96,9,30,80,1005.86,320,24
8/12/2022,34,0.74,28.83,10.04,39.83,11,29.1,85,1005.86,260,15
8/13/2022,40,0.77,37.04,9.7,47.65,11,30.5,77,1005.86,310,13
8/14/2022,36,0.65,21.22,10.09,32.22,12,30.3,74,1005.86,260,10
8/15/2022,30,0.65,17.04,10.83,28.96,9,31.2,80,1005.86,270,18
8/16/2022,30,0.86,42.13,10.17,53.09,10,28.8,87,1005.86,10,13
8/17/2022,50,0.88,69.86,17.09,87.59,14,29.8,80,1005.86,280,14
8/18/2022,29,0.44,19.65,13.7,33.3,11,31,78,1005.86,350,16
8/19/2022,31,0.4,21.48,12.52,34.09,12,30,81,1005.86,360,16
8/20/2022,30,0.39,13.3,11.96,25.22,12,29.8,83,1005.86,10,14
8/21/2022,33,0.51,25.3,11.83,37,11,29.8,84,1005.86,350,15
8/22/2022,31,0.42,14.39,12.52,25.7,11,29.2,82,1005.86,200,11
8/23/2022,35,0.39,13.52,13.83,25.35,14,30.6,71,1005.86,250,11
8/24/2022,36,0.62,15.84,14.16,28.89,12,31.5,74,1005.86,290,14
8/25/2022,32,0.68,24.13,14.74,38.87,11,29.5,82,1005.86,240,15
8/26/2022,31,0.73,34.68,8.95,43.86,9,29.6,87,1005.86,210,16
8/27/2022,38,0.86,51.61,12.09,63.57,11,29.1,82,1005.86,180,12
8/28/2022,31,0.82,33.35,15.22,48.57,12,29.6,79,1005.86,340,11
8/29/2022,37,0.9,41.04,21.13,62.13,13,29.5,82,1005.86,70,15
8/30/2022,54,1.06,50.14,26.18,76.23,20,29.1,80,1005.86,250,8
8/31/2022,45,1.09,52.57,23.74,76.35,16,30.9,84,1005.86,130,14
9/1/2022,58,1.27,68.82,29.73,98.45,23,29.6,87,1006.77,200,10
9/2/2022,55,1.15,51.2,29.95,80.45,24,30,87,1006.77,350,12
9/3/2022,25,0.7,18.95,11.71,29.71,10,31,80,1006.77,280,16
9/4/2022,20,0.6,11.65,10.35,20.1,6,29,81,1006.77,10,16
9/5/2022,33,0.83,36.96,16.22,51.78,10,28.1,88,1006.77,240,14
9/6/2022,28,0.71,26.6,11.95,38.6,10,29.8,80,1006.77,360,15
9/7/2022,27,0.73,27.05,16.57,43.67,9,28.6,88,1006.77,360,10
9/8/2022,29,1.07,53.09,26,78.96,12,27.3,95,1006.77,10,13
9/9/2022,39,0.85,44.57,25.24,69.67,15,29.3,82,1006.77,20,13
9/10/2022,35,1.01,62.26,20.65,82.96,13,29.7,88,1006.77,20,15
9/11/2022,43,1.14,82.91,21,103.83,15,28.7,81,1006.77,10,13
9/12/2022,47,1.41,81.78,33.39,115.04,17,28.9,90,1006.77,350,11
9/13/2022,47,1.1,49.65,33.65,83.26,18,29.8,89,1006.77,250,18
9/14/2022,41,0.99,68.1,26.6,94.6,16,29.3,88,1006.77,300,13
9/15/2022,32,0.63,30.14,16.68,46.95,11,29.3,82,1006.77,20,13
9/16/2022,26,0.43,9.96,14.26,24.3,10,30.3,74,1006.77,250,10
9/17/2022,27,0.51,22.05,13.59,35.68,9,29.8,78,1006.77,280,13
9/18/2022,37,0.79,50.27,14.23,64.5,11,29,82,1006.77,340,18
9/19/2022,27,0.48,14.43,14.65,29.09,9,29,79,1006.77,10,18
9/20/2022,32,0.47,13.83,15.78,29.5,10,29.4,73,1006.77,340,16
9/21/2022,38,0.64,24.95,24.21,49.05,12,30,73,1006.77,120,16
9/22/2022,36,0.8,22.55,33.15,55.9,16,28.1,85,1006.77,190,10
9/23/2022,71,1.64,96,52.04,148.26,28,28,88,1006.77,300,8
9/24/2022,46,1.07,51.23,35.82,86.77,20,27.9,92,1006.77,220,10
9/25/2022,47,1.33,84.83,31.23,116.06,18,27.1,93,1006.77,180,12
9/26/2022,49,1.57,124.06,29.62,153.67,18,25.6,97,1006.77,190,5
9/27/2022,45,1.04,67.47,24.19,92.31,18,27.3,92,1006.77,270,14
9/28/2022,29,0.8,29.56,18.2,48.03,9,27.9,81,1006.77,290,16
9/29/2022,24,0.74,23.32,21.53,44.85,10,25.4,96,1006.77,300,9
9/30/2022,24,0.47,14.68,13.93,29.41,9,28.6,85,1006.77,240,12
10/1/2022,22,0.4,8.7,11.3,22.2,9,31,77,1009.24,210,12
10/2/2022,49,1.2,80.2,32.4,114.4,19,29.5,85,1009.24,150,8
10/3/2022,45,1.4,92,31.5,123.5,17,29.5,91,1009.24,140,13
10/4/2022,53,1.3,100.5,28.5,129,20,28.8,89,1009.24,170,9
10/5/2022,66,1.5,109.5,33.3,142.7,28,29,89,1009.24,0,11
10/6/2022,66,1.5,110.5,35.5,146,24,29.6,88,1009.24,210,15
10/7/2022,51,1.5,115.1,31,146.2,18,29.2,89,1009.24,210,16
10/8/2022,68,1.5,127.8,32.8,160.5,19,29.2,81,1009.24,60,10
10/9/2022,43,1.1,73.1,28.3,101.4,12,30.2,83,1009.24,230,11
10/10/2022,49,1.5,115.8,32.8,148.6,16,28.2,84,1009.24,120,10
10/11/2022,50,1.2,70.1,41.6,111.8,18,28.1,86,1009.24,210,14
10/12/2022,68,1.3,81.5,50.7,132.2,27,30.3,81,1009.24,350,11
10/13/2022,70,1.4,102.1,52,154,27,29.1,70,1009.24,130,10
10/14/2022,,1.5,111.5,55.8,167.4,33,29.8,65,1009.24,90,10
10/15/2022,,1.3,107.1,54.6,161.6,35,28,71,1009.24,10,12
10/16/2022,,0.8,31.4,42.2,73.6,25,23.9,80,1009.24,60,10
10/17/2022,,1.4,77.5,59.8,137.4,35,28.2,72,1009.24,100,12
10/18/2022,116,1.4,80.7,70.2,150.9,42,28.8,59,1009.24,360,11
10/19/2022,123,1.6,97.1,71.1,168.2,48,29.2,56,1009.24,120,9
10/20/2022,110,1.4,78.7,62.7,141.3,41,29,60,1009.24,200,12
10/21/2022,101,1.6,93.1,55.1,148.2,30,28.1,74,1009.24,260,11
10/22/2022,92,1.3,71.8,45.1,116.9,30,29.7,77,1009.24,250,12
10/23/2022,74,1,35.7,37.3,73,22,30,82,1009.24,330,10
10/24/2022,99,1.1,41.1,48.2,89.3,38,30.7,76,1009.24,130,9
10/25/2022,110,1.5,82.9,55.3,138.3,40,30.9,72,1009.24,340,7
10/26/2022,107,1.7,115.4,56.3,171.7,35,30.3,69,1009.24,110,7
10/27/2022,84,1.5,117.6,35.2,152.9,19,28.5,79,1009.24,120,9
10/28/2022,92,1.6,127.1,38.1,165.2,21,29.6,72,1009.24,170,7
10/29/2022,90,1.3,92,43.1,135.1,23,29.5,62,1009.24,120,13
10/30/2022,95,1.3,76.9,51.5,128.4,32,30,62,1009.24,120,13
10/31/2022,88,1.6,86.9,58.1,145,40,,59,1009.24,,
